level_0,index,Date,Adj_Closed_price,Log_Return,Next_day_Adj_Open_price,ma_10,ma_30,ema_10,volatility_10,rsi_14,interest_rate_mom,unemployment_rate_mom,delinquency_rate_mom,personal_savings_rate_mom,gdp_growth_mom,cpi_mom,revolving_credit_mom,consumer_sentiment_mom,housing_starts_mom,retail_sales_mom,daily_sentiment_score
230,230,2023-01-30,110.57122039794922,-0.022186850560612977,111.60000517473706,104.4167266845703,94.98259684244792,105.74090407689826,0.038623933797763764,73.74832898287268,0.5,-0.10000000000000009,0.0,0.30000000000000027,0.0,0.054914146419871024,1.1584982358038731,5.467372134038784,-5.633802816901412,-1.0301718635423063,-50.0
231,231,2023-01-31,114.41716766357422,0.03419129284930255,108.64823146663156,105.89453582763672,95.788644917806,107.31840654720298,0.039260452826113165,75.68923980473976,0.0,-0.10000000000000009,0.1900000000000004,0.5,-0.6000000000000001,0.5167128495508821,0.7031683057010296,8.528428093645491,1.5671641791044744,4.063389597650646,100.0
232,232,2023-02-01,111.84999084472656,-0.02269252859306068,113.64797830429734,107.28196258544922,96.62930679321289,108.14233096493454,0.03980868808803606,68.50815012635776,0.0,-0.10000000000000009,0.1900000000000004,0.5,-0.6000000000000001,0.5167128495508821,0.7031683057010296,8.528428093645491,1.5671641791044744,4.063389597650646,
233,233,2023-02-02,117.12857055664062,0.046113619019601364,114.78058248145153,109.58088150024415,97.71739171346029,109.7761927088811,0.03616866743720726,73.63639085139505,0.0,-0.10000000000000009,0.1900000000000004,0.5,-0.6000000000000001,0.5167128495508821,0.7031683057010296,8.528428093645491,1.5671641791044744,4.063389597650646,
234,234,2023-02-03,117.34114074707031,0.0018132000716558493,115.58259268936098,111.2982048034668,98.79589640299479,111.15163780673367,0.03365529449019659,72.63577485352751,0.0,-0.10000000000000009,0.1900000000000004,0.5,-0.6000000000000001,0.5167128495508821,0.7031683057010296,8.528428093645491,1.5671641791044744,4.063389597650646,
235,235,2023-02-06,113.66941833496094,-0.03179102862639938,113.582436267623,112.36567840576171,99.70938440958659,111.60941608459316,0.036456486531245925,66.06026657640007,0.0,-0.10000000000000009,0.1900000000000004,0.5,-0.6000000000000001,0.5167128495508821,0.7031683057010296,8.528428093645491,1.5671641791044744,4.063389597650646,0.0
236,236,2023-02-07,116.0463638305664,0.020695402898997777,114.51970588651983,113.72949676513672,100.70947545369467,112.41613385658829,0.03615832069544097,70.35262455542771,0.0,-0.10000000000000009,0.1900000000000004,0.5,-0.6000000000000001,0.5167128495508821,0.7031683057010296,8.528428093645491,1.5671641791044744,4.063389597650646,
237,237,2023-02-08,113.26358795166016,-0.02427206036785001,113.7273765924429,113.8939323425293,101.5783477783203,112.57021641932863,0.026832448070171756,72.06283660012443,0.0,-0.10000000000000009,0.1900000000000004,0.5,-0.6000000000000001,0.5167128495508821,0.7031683057010296,8.528428093645491,1.5671641791044744,4.063389597650646,0.0
238,238,2023-02-09,111.69825744628906,-0.013916633427333222,111.11850997309115,113.9037582397461,102.39311930338542,112.41167842423053,0.027273868626099085,64.82922274497213,0.0,-0.10000000000000009,0.1900000000000004,0.5,-0.6000000000000001,0.5167128495508821,0.7031683057010296,8.528428093645491,1.5671641791044744,4.063389597650646,
239,239,2023-02-10,111.49534606933594,-0.0018182549110719647,111.08952702535093,113.74810638427735,103.23477935791016,112.24507254152242,0.026898710202796123,61.72399983416765,0.0,-0.10000000000000009,0.1900000000000004,0.5,-0.6000000000000001,0.5167128495508821,0.7031683057010296,8.528428093645491,1.5671641791044744,4.063389597650646,
240,240,2023-02-13,113.40852355957031,0.01701370139304801,112.50990961770962,114.03183670043946,104.04502410888672,112.4566090902584,0.026382024423337213,64.63592720350928,0.0,-0.10000000000000009,0.1900000000000004,0.5,-0.6000000000000001,0.5167128495508821,0.7031683057010296,8.528428093645491,1.5671641791044744,4.063389597650646,0.0
241,241,2023-02-14,111.45669555664062,-0.017360417330705542,109.92035543229318,113.7357894897461,104.78091405232747,112.27480662960062,0.02447654833221728,49.73197094456337,0.0,-0.10000000000000009,0.1900000000000004,0.5,-0.6000000000000001,0.5167128495508821,0.7031683057010296,8.528428093645491,1.5671641791044744,4.063389597650646,0.0
242,242,2023-02-15,110.760986328125,-0.006261531446610144,109.08938337511479,113.62688903808593,105.49329274495443,111.99956657478687,0.023511979540801323,48.646631697893824,0.0,-0.10000000000000009,0.1900000000000004,0.5,-0.6000000000000001,0.5167128495508821,0.7031683057010296,8.528428093645491,1.5671641791044744,4.063389597650646,
243,243,2023-02-16,107.78495025634766,-0.02723656263915666,107.14722978077124,112.69252700805664,106.0157699584961,111.233272698707,0.017978773077183915,41.902375500247615,0.0,-0.10000000000000009,0.1900000000000004,0.5,-0.6000000000000001,0.5167128495508821,0.7031683057010296,8.528428093645491,1.5671641791044744,4.063389597650646,
244,244,2023-02-17,107.41777801513672,-0.0034123414739371193,106.61578793515424,111.70019073486328,106.5843386332194,110.5395463926033,0.017725900875916262,44.814761660789706,0.0,-0.10000000000000009,0.1900000000000004,0.5,-0.6000000000000001,0.5167128495508821,0.7031683057010296,8.528428093645491,1.5671641791044744,4.063389597650646,0.0
245,245,2023-02-21,104.49971008300781,-0.027541402167503566,104.90553637849202,110.78321990966796,106.95660502115885,109.44139433631321,0.017156212423014388,33.17934794564083,0.0,-0.10000000000000009,0.1900000000000004,0.5,-0.6000000000000001,0.5167128495508821,0.7031683057010296,8.528428093645491,1.5671641791044744,4.063389597650646,
246,246,2023-02-22,104.92485809326172,0.004060159684219227,105.88144931568596,109.6710693359375,107.33086420694987,108.62020592848566,0.01464276193533012,37.33422489069259,0.0,-0.10000000000000009,0.1900000000000004,0.5,-0.6000000000000001,0.5167128495508821,0.7031683057010296,8.528428093645491,1.5671641791044744,4.063389597650646,
247,247,2023-02-23,105.81381225585938,0.008436604765745035,103.92961765623016,108.92609176635742,107.70110321044922,108.10995253346269,0.014771598639831587,25.347336966893025,0.0,-0.10000000000000009,0.1900000000000004,0.5,-0.6000000000000001,0.5167128495508821,0.7031683057010296,8.528428093645491,1.5671641791044744,4.063389597650646,0.0
248,248,2023-02-24,105.93941497802734,0.0011863123744478073,107.25351562335996,108.35020751953125,107.97008539835612,107.71530934156536,0.014735583319979347,25.063349181891994,0.0,-0.10000000000000009,0.1900000000000004,0.5,-0.6000000000000001,0.5167128495508821,0.7031683057010296,8.528428093645491,1.5671641791044744,4.063389597650646,
249,249,2023-02-27,105.35000610351562,-0.005579175714347428,105.7461728940139,107.73567352294921,108.24409917195638,107.28525420737449,0.014684941363457615,28.969150026885444,0.0,-0.10000000000000009,0.1900000000000004,0.5,-0.6000000000000001,0.5167128495508821,0.7031683057010296,8.528428093645491,1.5671641791044744,4.063389597650646,
250,250,2023-02-28,105.39832305908203,0.0004585275395059788,105.79448103983377,106.9346534729004,108.46107228597005,106.94217581677586,0.012633493376260234,19.490622857702476,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,
251,251,2023-03-01,104.91519927978516,-0.00459432778009152,103.07932423138625,106.28050384521484,108.63694305419922,106.5736346282321,0.012142192810858144,22.44899397938609,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,50.0
252,252,2023-03-02,104.53836059570312,-0.0035983068600887493,105.46595825800576,105.65824127197266,108.85569763183594,106.20358480413591,0.012166181410432518,24.35988647403974,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,
253,253,2023-03-03,106.07469177246094,0.014589394248026863,105.92975573901737,105.48721542358399,109.25354131062825,106.18014970746773,0.011115066825754326,32.280481235410306,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,
254,254,2023-03-06,104.83789825439453,-0.011728154251779057,104.24848165898183,105.22922744750977,109.40920766194661,105.93610398872714,0.011567632538271732,20.68735534408212,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,-50.0
255,255,2023-03-07,101.94881439208984,-0.027944463436131457,102.47059177892571,104.97413787841796,109.37434539794921,105.21114224388398,0.011665139646925272,19.44098011165096,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,
256,256,2023-03-08,101.39805603027344,-0.005416947971007457,101.14683089299459,104.62145767211913,109.34067459106446,104.51785384140933,0.011458688369288709,19.623828113784228,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,
257,257,2023-03-09,97.53306579589844,-0.03886246279598165,96.25761982129849,103.79338302612305,108.87113571166992,103.24789237858917,0.015179197325276754,18.553640891324378,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,0.0
258,258,2023-03-10,94.87588500976562,-0.027621893039791384,91.48433987683987,102.68703002929688,108.31366526285807,101.72570922062124,0.015925970394744315,16.268184890510028,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,
259,259,2023-03-13,90.17024230957031,-0.05087009907761752,93.64874762074109,101.16905364990234,107.55094451904297,99.62471523679379,0.020097384764097715,14.84113862631635,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,
260,260,2023-03-14,92.82743835449219,0.029042803252391013,88.45033487444505,99.91196517944336,106.9594851175944,98.38884671273895,0.024235397003975565,23.247896875623198,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,
261,261,2023-03-15,89.79341888427734,-0.03323058175727818,87.82226542692223,98.39978713989258,106.13869349161784,96.82604165301866,0.02485505547055403,17.642481258041897,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,0.0
262,262,2023-03-16,90.40214538574219,0.006756313003738885,89.48422665438575,96.98616561889648,105.4237653096517,95.65806051351385,0.02561306580822271,19.21900189507471,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,50.0
263,263,2023-03-17,86.6821060180664,-0.0420205264161499,87.88990588778883,95.04690704345703,104.40888315836588,94.02606878706885,0.024702094689640075,17.09811270316942,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,0.0
264,264,2023-03-20,87.19420623779297,0.005890413636862635,90.73066563029298,93.28253784179688,103.40398534138997,92.78391195992776,0.025968508784075556,18.431610488635613,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,0.0
265,265,2023-03-21,91.3683853149414,0.046761638435057776,91.60029732718759,92.22449493408203,102.66061757405599,92.52654347902114,0.03277915762716852,29.174050016772355,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,0.0
266,266,2023-03-22,87.93821716308594,-0.03826503470142132,88.25707060111542,90.87851104736328,101.72367935180664,91.69230233066928,0.03379248215881624,26.67025649471519,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,0.0
267,267,2023-03-23,86.8753433227539,-0.012160234420303888,85.1264365758649,89.81273880004883,100.84407119750976,90.81649160195738,0.03266709058698774,22.6534240909657,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,
268,268,2023-03-24,87.3971176147461,0.005988047087609017,90.13160986922509,89.06486206054687,100.034033203125,90.19478724064624,0.03256109442619337,24.641722500776496,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,
269,269,2023-03-27,88.65325164794922,0.014270408582084651,87.64833712148778,88.91316299438476,99.27263005574544,89.91450804197405,0.029445381776092842,29.705014666813867,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,
270,270,2023-03-28,88.04450225830078,-0.006890317331469967,89.82239395565942,88.43486938476562,98.42716267903646,89.57450699039708,0.027398730768879893,29.65251767800126,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,50.0
271,271,2023-03-29,90.94324493408203,0.03239323577128305,92.29599699161905,88.54985198974609,97.74338099161784,89.82336843470344,0.027818686727107172,39.65410884985072,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,
272,272,2023-03-30,91.00122833251953,0.000637374682060329,91.73557461911007,88.60976028442383,97.08472239176432,90.0375247797609,0.02775187626635561,43.37627688797869,0.2400000000000002,0.20000000000000018,0.0,0.39999999999999947,0.0,0.38387779834596625,0.4457014692610395,3.081664098613257,3.1594415870683346,-1.06539679977401,
273,273,2023-03-31,92.91439819335938,0.020805615160384733,92.80810893888263,89.23298950195313,96.58903732299805,90.56059267314244,0.02385358790193969,55.186291931473505,0.2599999999999998,-0.10000000000000009,0.0,0.7000000000000002,0.0,0.07794128865141747,1.1452544355094574,-7.324364723467869,-4.415954415954415,-1.0732277247339161,-25.0
274,274,2023-04-03,93.0689926147461,0.0016624544409055285,94.16086093670025,89.82046813964844,96.11074447631836,91.01666538979764,0.02391171849260132,50.50422012223847,0.2599999999999998,-0.10000000000000009,0.0,0.7000000000000002,0.0,0.07794128865141747,1.1452544355094574,-7.324364723467869,-4.415954415954415,-1.0732277247339161,
275,275,2023-04-04,93.36853790283203,0.0032133610116510418,92.37329699520666,90.0204833984375,95.73970540364583,91.44427857398571,0.01928689666314689,58.42442150620526,0.2599999999999998,-0.10000000000000009,0.0,0.7000000000000002,0.0,0.07794128865141747,1.1452544355094574,-7.324364723467869,-4.415954415954415,-1.0732277247339161,
276,276,2023-04-05,91.63894653320312,-0.018698073388291964,91.6969353707734,90.39055633544922,95.29684168497721,91.47967274838888,0.015312426899365402,52.76817542558285,0.2599999999999998,-0.10000000000000009,0.0,0.7000000000000002,0.0,0.07794128865141747,1.1452544355094574,-7.324364723467869,-4.415954415954415,-1.0732277247339161,0.0
277,277,2023-04-06,91.72592163085938,0.0009486561417117491,90.24755551712305,90.87561416625977,94.82724533081054,91.52444527247442,0.014290647693023264,63.48139347749039,0.2599999999999998,-0.10000000000000009,0.0,0.7000000000000002,0.0,0.07794128865141747,1.1452544355094574,-7.324364723467869,-4.415954415954415,-1.0732277247339161,50.0
278,278,2023-04-10,92.0061264038086,0.0030501482260134665,92.88541480375345,91.33651504516601,94.36280237833658,91.61202365998972,0.014308159022579517,63.0230095716977,0.2599999999999998,-0.10000000000000009,0.0,0.7000000000000002,0.0,0.07794128865141747,1.1452544355094574,-7.324364723467869,-4.415954415954415,-1.0732277247339161,-20.0
279,279,2023-04-11,95.1077880859375,0.033155693668695876,95.93874924537093,91.98196868896484,94.02139511108399,92.24761719198023,0.016694599988078724,60.74407140574247,0.2599999999999998,-0.10000000000000009,0.0,0.7000000000000002,0.0,0.07794128865141747,1.1452544355094574,-7.324364723467869,-4.415954415954415,-1.0732277247339161,
280,280,2023-04-12,92.46025848388672,-0.028231945660887044,92.3346531799503,92.42354431152344,93.5901262919108,92.28627924505413,0.01975510290264583,63.60460071935016,0.2599999999999998,-0.10000000000000009,0.0,0.7000000000000002,0.0,0.07794128865141747,1.1452544355094574,-7.324364723467869,-4.415954415954415,-1.0732277247339161,
